CONTROLE;CODIGO_CEST;NCM_SH;DESCRICAO;GRUPO;DESCRICAO_GRUPO;NCM
111;01.091.00;3919.90.00;Fitas, tiras, adesivos, auto-colantes, de plástico, refletores, mesmo em rolos; placas  metálicas com película de plástico refletora, próprias para colocação em carrocerias, para-choques de veículos de carga, motocicletas, ciclomotores, capacetes, bonés de agentes de trânsito e de condutores de veículos, atuando como dispositivos refletivos de segurança rodoviários;01;AUTOPEÇAS ;39199000
269;10.009.00;3920;Veda rosca, lona plástica para uso na construção, fitas isolantes e afins;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;3920
665;19.013.00;3920.20.19;Papel celofane e tipo celofane;19;PRODUTOS DE PAPELARIA ;39202019
270;10.009.00;3921;Veda rosca, lona plástica para uso na construção, fitas isolantes e afins;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;3921
271;10.010.00;3921;Telha de plástico, mesmo reforçada com fibra de vidro;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;3921
272;10.011.00;3921;Cumeeira de plástico, mesmo reforçada com fibra de vidro;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;3921
273;10.012.00;3921;Chapas, laminados plásticos em bobina, para uso na construção, exceto os descritos nos itens 10.0 e 11.0;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;3921
274;10.013.00;3922;Banheiras, boxes para chuveiros, pias, lavatórios, bidês, sanitários e seus assentos e tampas, caixas de descarga e artigos semelhantes para usos sanitários ou higiênicos, de plásticos ;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;3922
5;01.004.00 ;3923.30.00;Reservatórios de óleo;01;AUTOPEÇAS ;39233000
748;20.062.00;3923.30.00;Mamadeiras;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;39233000
275;10.014.00;3924;Artefatos de higiene/toucador de plástico, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;3924
415;15.002.00;3924;Artefatos de higiene/toucador de plástico, exceto os para uso na construção;15;PLÁSTICOS ;3924
358;11.009.00;3924.10.00;Esponjas para limpeza;11;MATERIAIS DE LIMPEZA ;39241000
416;15.003.00;3924.10.00;Serviços de mesa e  outros utensílios  de mesa ou de cozinha, de plástico, inclusive os descartáveis;15;PLÁSTICOS ;39241000
749;20.062.00;3924.10.00;Mamadeiras;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;39241000
957;28.033.00;3924.10.00;Mamadeiras;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;39241000
359;11.009.00;3924.90.00;Esponjas para limpeza;11;MATERIAIS DE LIMPEZA ;39249000
750;20.062.00;3924.90.00;Mamadeiras;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;39249000
958;28.033.00;3924.90.00;Mamadeiras;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;39249000
276;10.015.00;3925.10.00;Caixa d’água, inclusive sua tampa, de plástico, mesmo reforçadas com fibra de vidro;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;39251000
278;10.017.00;3925.10.00;Artefatos para apetrechamento de construções, de plásticos, não especificados nem compreendidos em outras posições, persianas, sancas, molduras, apliques e rosetas, caixilhos de polietileno e outros plásticos, exceto os descritos nos itens 15.0 e 16.0;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;39251000
280;10.018.00;3925.20.00;Portas, janelas e seus caixilhos, alizares e soleiras;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;39252000
281;10.019.00;3925.30.00;Postigos, estores (incluídas as venezianas) e artefatos semelhantes e suas partes;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;39253000
277;10.016.00;3925.90;Outras  telhas, cumeeira e caixa dágua,inclusive sua tampa, de plástico, mesmo reforçadas com fibra de vidro;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;392590
279;10.017.00;3925.90;Artefatos para apetrechamento de construções, de plásticos, não especificados nem compreendidos em outras posições, persianas, sancas, molduras, apliques e rosetas, caixilhos de polietileno e outros plásticos, exceto os descritos nos itens 15.0 e 16.0;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;392590
644;19.003.00;3926.10.00;Artigos de escritório e artigos escolares de plástico e outros materiais classificados nas posições 3901 a 3914, exceto estojos;19;PRODUTOS DE PAPELARIA ;39261000
6;01.005.00;3926.30.00;Frisos, decalques, molduras e acabamentos;01;AUTOPEÇAS ;39263000
282;10.020.00;3926.90;Outras obras de plástico, para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;392690
724;20.039.01;3926.90.40;Chupetas e bicos para mamadeiras e para chupetas, de silicone;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;39269040
407;13.014.00;3926.90.90;Contraceptivos (dispositivos intra-uterinos - DIU);13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;39269090
647;19.005.00;3926.90.90;Prancheta de plástico;19;PRODUTOS DE PAPELARIA ;39269090
131;01.104.00;4008.11.00;Perfilados de borracha vulcanizada não endurecida;01;AUTOPEÇAS ;40081100
106;01.088.00;4009;Tubos de borracha vulcanizada não endurecida, mesmo providos de seus acessórios;01;AUTOPEÇAS ;4009
7;01.006.00;4010.3;Correias de transmissão de borracha vulcanizada, de matérias têxteis,mesmo impregnadas, revestidas ou recobertas de plástico, ou estratificadas com plástico ou reforçadas com metal ou com outras materias;01;AUTOPEÇAS ;40103
8;01.006.00;4010.3;Correias de transmissão de borracha vulcanizada, de matérias têxteis,mesmo impregnadas, revestidas ou recobertas de plástico, ou estratificadas com plástico ou reforçadas com metal ou com outras;01;AUTOPEÇAS ;40103
417;16.001.00;4011;Pneus  novos,  dos  tipos  utilizados  em  automóveis  de  passageiros (incluídos os veículos de uso misto - camionetas e os automóveis de corrida);16;PNEUMÁTICOS, CÂMARAS DE AR E PROTETORES DE BORRACHA ;4011
418;16.002.00;4011;Pneus novos, dos tipos utilizados em caminhões (inclusive para os fora-de-estrada),  ônibus,  aviões,  máquinas  de  terraplenagem,  de construção e conservação de estradas, máquinas e tratores agrícolas, pá-carregadeira ;16;PNEUMÁTICOS, CÂMARAS DE AR E PROTETORES DE BORRACHA ;4011
419;16.003.00;4011;Pneus novos para motocicletas;16;PNEUMÁTICOS, CÂMARAS DE AR E PROTETORES DE BORRACHA ;4011
420;16.004.00;4011;Outros tipos de pneus novos, exceto para bicicletas;16;PNEUMÁTICOS, CÂMARAS DE AR E PROTETORES DE BORRACHA ;4011
421;16.005.00;4011.50.00;Pneus novos de borracha dos tipos utilizados em bicicletas;16;PNEUMÁTICOS, CÂMARAS DE AR E PROTETORES DE BORRACHA ;40115000
422;16.006.00;4012.1;Pneus recauchutados;16;PNEUMÁTICOS, CÂMARAS DE AR E PROTETORES DE BORRACHA ;40121
423;16.007.00;4012.90;Protetores de borracha, exceto para bicicletas;16;PNEUMÁTICOS, CÂMARAS DE AR E PROTETORES DE BORRACHA ;401290
424;16.008.00;4013;Câmaras de ar de borracha, exceto para bicicletas;16;PNEUMÁTICOS, CÂMARAS DE AR E PROTETORES DE BORRACHA ;4013
425;16.009.00;4013.20.00;Câmaras de ar de borracha dos tipos utilizados em bicicletas;16;PNEUMÁTICOS, CÂMARAS DE AR E PROTETORES DE BORRACHA ;40132000
404;13.011.00;4014.10.00;Preservativo;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;40141000
722;20.038.00;4014.90.10;Bolsa para gelo ou para água quente;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;40149010
723;20.039.00;4014.90.90;Chupetas e bicos para mamadeiras e para chupetas, de borracha;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;40149090
751;20.062.00;4014.90.90;Mamadeiras;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;40149090
959;28.033.00;4014.90.90;Mamadeiras;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;40149090
960;28.034.00;4014.90.90;Chupetas e bicos para mamadeiras e para chupetas;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;40149090
402;13.010.00;4015.11.00;Luvas cirúrgicas e luvas de procedimento;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;40151100
403;13.010.00;4015.19.00;Luvas cirúrgicas e luvas de procedimento;13;MEDICAMENTOS DE USO HUMANO E OUTROS PRODUTOS FARMACÊUTICOS PARA USO HUMANO OU VETERINÁRIO ;40151900
11;01.008.00;4016.10.10;Partes de veículos automóveis, tratores e máquinas autopropulsadas;01;AUTOPEÇAS ;40161010
9;01.007.00;4016.93.00;Juntas, gaxetas e outros elementos com função semelhante de vedação;01;AUTOPEÇAS ;40169300
12;01.009.00;4016.99.90;Tapetes,revestimentos, mesmo confeccionados, batentes, buchas e coxins;01;AUTOPEÇAS ;40169990
225;08.001.00;4016.99.90;Ferramentas de borracha vulcanizada não endurecida;08;FERRAMENTAS ;40169990
645;19.004.00;4202.1;Maletas e pastas para documentos e de estudante, e artefatos semelhantes;19;PRODUTOS DE PAPELARIA ;42021
725;20.040.00;4202.1;Malas e maletas de toucador;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;42021
955;28.031.00;4202.1;Malas e maletas de toucador;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;42021
646;19.004.00;4202.9;Maletas e pastas para documentos e de estudante, e artefatos semelhantes;19;PRODUTOS DE PAPELARIA ;42029
226;08.002.00;4417.00.10;Ferramentas, armações e cabos de ferramentas, de madeira;08;FERRAMENTAS ;44170010
227;08.002.00;4417.00.90;Ferramentas, armações e cabos de ferramentas, de madeira;08;FERRAMENTAS ;44170090
107;01.089.00;4504.90.00;Juntas de vedação de cortiça natural e de amianto;01;AUTOPEÇAS ;45049000
662;19.010.00;4802.20.00;Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis  fotográficos emulsionados com  haleto  de prata  tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento  inferior  ou igual  a  307;19;PRODUTOS DE PAPELARIA ;48022000
648;19.006.00;4802.20.90;Bobina para fax;19;PRODUTOS DE PAPELARIA ;48022090
650;19.007.00;4802.54.9;Papel seda;19;PRODUTOS DE PAPELARIA ;4802549
651;19.008.00;4802.54.99;Bobina branca para máquina de calcular ou PDV;19;PRODUTOS DE PAPELARIA ;48025499
683;19.030.00;4802.56;Papel cortado "cutsize" (tipo A3, A4, ofício I e II, carta e outros);19;PRODUTOS DE PAPELARIA ;480256
654;19.009.00;4802.56.9;Cartolina  escolar  e  papel  cartão,  brancos  e  coloridos;  recados auto adesivos (LP  note); papéis  de presente, todos cortados em tamanho pronto para uso escolar e doméstico;19;PRODUTOS DE PAPELARIA ;4802569
655;19.009.00;4802.57.9;Cartolina  escolar  e  papel  cartão,  brancos  e  coloridos;  recados auto adesivos (LP  note); papéis  de presente, todos cortados em tamanho pronto para uso escolar e doméstico;19;PRODUTOS DE PAPELARIA ;4802579
652;19.008.00;4802.57.99;Bobina branca para máquina de calcular ou PDV;19;PRODUTOS DE PAPELARIA ;48025799
656;19.009.00;4802.58.9;Cartolina  escolar  e  papel  cartão,  brancos  e  coloridos;  recados auto adesivos (LP  note); papéis  de presente, todos cortados em tamanho pronto para uso escolar e doméstico;19;PRODUTOS DE PAPELARIA ;4802589
666;19.014.00;4806.20.00;Papel impermeável;19;PRODUTOS DE PAPELARIA ;48062000
667;19.015.00;4808.10.00;Papel crepon;19;PRODUTOS DE PAPELARIA ;48081000
669;19.017.00;4809;Papel-carbono, papel autocopiativo (exceto os vendidos em rolos de diâmetro igual ou superior a 60 cm e os vendidos em folhas de formato igual ou superior a 60 cm de altura e igual ou superior a 90 cm de largura) e outros papéis para cópia ou duplicação (incluídos os papéis para estênceis ou para chapas ofsete), estênceis completos e chapas ofsete, de papel, em folhas, mesmo acondicionados em caixas ;19;PRODUTOS DE PAPELARIA ;4809
663;19.011.00;4810.13.90;Papel almaço;19;PRODUTOS DE PAPELARIA ;48101390
668;19.016.00;4810.22.90;Papel fantasia;19;PRODUTOS DE PAPELARIA ;48102290
649;19.006.00;4811.90.90;Bobina para fax;19;PRODUTOS DE PAPELARIA ;48119090
411;14.003.00;4813.10.00;Papel para cigarro;14;PAPÉIS ;48131000
283;10.021.00;4814;Papel de parede e revestimentos de parede semelhantes; papel para vitrais;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;4814
670;19.017.00;4816;Papel-carbono, papel autocopiativo (exceto os vendidos em rolos de diâmetro igual ou superior a 60 cm e os vendidos em folhas de formato igual ou superior a 60 cm de altura e igual ou superior a 90 cm de largura) e outros papéis para cópia ou duplicação (incluídos os papéis para estênceis ou para chapas ofsete), estênceis completos e chapas ofsete, de papel, em folhas, mesmo acondicionados em caixas ;19;PRODUTOS DE PAPELARIA ;4816
664;19.012.00;4816.10.00;Papel hectográfico;19;PRODUTOS DE PAPELARIA ;48161000
653;19.008.00;4816.20.00;Bobina branca para máquina de calcular ou PDV;19;PRODUTOS DE PAPELARIA ;48162000
671;19.018.00;4817;Envelopes, aerogramas, bilhetes-postais não ilustrados e cartões para correspondência, de papel ou cartão, caixas, sacos e semelhantes, de papel ou cartão, contendo um sortido de artigos para correspondência;19;PRODUTOS DE PAPELARIA ;4817
726;20.041.00;4818.10.00;Papel higiênico - folha simples;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;48181000
727;20.042.00;4818.10.00;Papel higiênico - folha dupla e tripla;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;48181000
728;20.043.00;4818.20.00;Lenços (incluídos os de maquilagem) e toalhas de mão;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;48182000
729;20.044.00;4818.20.00;Papel toalha de uso institucional do tipo comercializado em rolos igual ou  superior  a  80  metros  e  do  tipo  comercializado  em  folhas intercaladas;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;48182000
948;28.024.00;4818.20.00;Lenços de papel, incluindo os de desmaquiar;28;VENDA DE MERCADORIAS PELO SISTEMA PORTA A PORTA ;48182000
730;20.045.00;4818.30.00;Toalhas e guardanapos de mesa;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;48183000
731;20.046.00;4818.90.90;Toalhas de cozinha (papel toalha de uso doméstico);20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;48189090
672;19.019.00;4820.10.00;Livros de registro e de contabilidade, blocos de notas,de encomendas, de recibos, de apontamentos, de papel para cartas, agendas e artigos semelhantes;19;PRODUTOS DE PAPELARIA ;48201000
673;19.020.00;4820.20.00;Cadernos;19;PRODUTOS DE PAPELARIA ;48202000
674;19.021.00;4820.30.00;Classificadores, capas para encadernação (exceto as capas para livros) e capas de processos;19;PRODUTOS DE PAPELARIA ;48203000
675;19.022.00;4820.40.00;Formulários em blocos tipo "manifold", mesmo com folhas intercaladas de papel-carbono;19;PRODUTOS DE PAPELARIA ;48204000
676;19.023.00;4820.50.00;Álbuns para amostras ou para coleções;19;PRODUTOS DE PAPELARIA ;48205000
677;19.024.00;4820.90.00;Pastas para documentos, outros artigos escolares, de escritório ou de papelaria, de papel ou cartão e capas para livros, de papel ou cartão;19;PRODUTOS DE PAPELARIA ;48209000
409;14.001.00;4823.20.9;Filtros descartáveis para coar café ou chá;14;PAPÉIS ;4823209
109;01.090.00;4823.40.00;Papel-diagrama para tacógrafo, em disco;01;AUTOPEÇAS ;48234000
410;14.002.00;4823.6;Bandejas, travessas, pratos, xícaras ou chávenas, taças, copos e artigos semelhantes, de papel ou cartão;14;PAPÉIS ;48236
10;01.007.00;4823.90.9;Juntas, gaxetas e outros elementos com função semelhante de vedação;01;AUTOPEÇAS ;4823909
678;19.025.00;4909.00.00;Cartões postais impressos ou ilustrados, cartões impressos com votos ou mensagens pessoais, mesmo ilustrados, com ou sem  envelopes, guarnições ou aplicações (conhecidos como cartões de expressão social de época/sentimento);19;PRODUTOS DE PAPELARIA ;49090000
735;20.050.00;5601.21.90;Hastes flexíveis (uso não medicinal);20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;56012190
132;01.105.00;5601.22.19;Artefatos de pasta de fibra de uso automotivo;01;AUTOPEÇAS ;56012219
736;20.051.00;5603.92.90;Sutiã descartável, assemelhados e papel para depilação;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;56039290
133;01.106.00;5703.20.00;Tapetes/carpetes - nailón;01;AUTOPEÇAS ;57032000
134;01.107.00;5703.30.00;Tapetes de matérias têxteis sintéticas;01;AUTOPEÇAS ;57033000
13;01.009.00;5705.00.00;Tapetes,revestimentos, mesmo confeccionados, batentes, buchas e coxins;01;AUTOPEÇAS ;57050000
14;01.010.00;5903.90.00;Tecidos impregnados, revestidos, recobertos ou estratificados, com plástico;01;AUTOPEÇAS ;59039000
15;01.011.00;5909.00.00;Mangueiras e tubos semelhantes, de matérias têxteis, mesmo com reforço ou acessórios de outras matérias;01;AUTOPEÇAS ;59090000
135;01.108.00;5911.90.00;Forração interior capacete;01;AUTOPEÇAS ;59119000
16;01.012.00;6306.1;Encerados e toldos;01;AUTOPEÇAS ;63061
17;01.013.00;6506.10.00;Capacetes e artefatos de uso semelhante, de proteção, para uso em motocicletas, incluídos ciclomotores;01;AUTOPEÇAS ;65061000
228;08.003.00;6804;Mós e artefatos semelhantes,  sem  armação,  para  moer,  desfibrar, triturar, amolar, polir, retificar ou cortar; pedras para amolar ou para polir, manualmente, e suas partes, de pedras naturais, de abrasivos naturais ou artificiais aglomerados ou de cerâmica, mesmo com partes de outras matérias;08;FERRAMENTAS ;6804
360;11.009.00;6805.30.10;Esponjas para limpeza;11;MATERIAIS DE LIMPEZA ;68053010
361;11.009.00;6805.30.90;Esponjas para limpeza;11;MATERIAIS DE LIMPEZA ;68053090
284;10.022.00;6810.19.00;Telhas de concreto;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;68101900
285;10.023.00;6811;Telha, cumeeira e caixa d’água, inclusive sua tampa, de fibrocimento, cimento-celulose;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;6811
286;10.024.00;6811;Caixas d'água, tanques e reservatórios e suas tampas, telhas, calhas, cumeeiras e afins, de fibrocimento, cimento-celulose ou semelhantes, contendo ou não amianto, exceto os descritos no item 23.0;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;6811
108;01.089.00;6812.99.10;Juntas de vedação de cortiça natural e de amianto;01;AUTOPEÇAS ;68129910
18;01.014.00;6813;Guarnições de fricção (por exemplo, placas, rolos, tiras, segmentos,discos, anéis, pastilhas), não montadas, para freios, embreagens ou qualquer outro mecanismo de fricção, à base de amianto, de outras substâncias minerais ou de celulose, mesmo combinadas com têxteis ou outras matérias;01;AUTOPEÇAS ;6813
287;10.025.00;6901.00.00;Tijolos, placas (lajes), ladrilhos e outras peças cerâmicas de farinhas siliciosas fósseis ("kieselghur", tripolita, diatomita, por exemplo) ou de terras siliciosas semelhantes ;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;69010000
288;10.026.00;6902;Tijolos, placas (lajes), ladrilhos e peças cerâmicas semelhantes, para uso na construção, refratários, que não sejam de farinhas siliciosas fósseis nem de terras siliciosas semelhantes ;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;6902
136;01.109.00;6903.90.99;Outros para-brisas;01;AUTOPEÇAS ;69039099
289;10.027.00;6904;Tijolos para construção, tijoleiras, tapa-vigas e produtos semelhantes, de cerâmica;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;6904
290;10.028.00;6905;Telhas, elementos de chaminés, condutores de  fumaça,  ornamentos arquitetônicos, de cerâmica, e outros produtos cerâmicos para uso na construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;6905
291;10.029.00;6906.00.00;Tubos, calhas ou algerozes e acessórios para canalizações, de cerâmica;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;69060000
292;10.030.00;6907;Ladrilhos e placas de cerâmica, exclusivamente para pavimentação ou revestimento;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;6907
293;10.030.01;6907;Cubos,  pastilhas  e  artigos  semelhantes  de  cerâmica,  mesmo  com suporte.;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;6907
294;10.030.01;6908;Cubos,  pastilhas  e  artigos  semelhantes  de  cerâmica,  mesmo  com suporte.;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;6908
295;10.031.00;6910;Pias, lavatórios, colunas para lavatórios, banheiras, bidês, sanitários,caixas de descarga, mictórios e aparelhos fixos semelhantes para usos sanitários, de cerâmica;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;6910
638;18.001.00;6911.10.10;Artigos para serviço de mesa ou de cozinha, de porcelana, inclusive os descartáveis – estojos;18;PRODUTOS CERÂMICOS ;69111010
639;18.002.00;6911.10.90;Artigos para serviço de mesa ou de cozinha, de porcelana, inclusive os descartáveis – avulsos;18;PRODUTOS CERÂMICOS ;69111090
296;10.032.00;6912.00.00;Artefatos de higiene/toucador de cerâmica;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;69120000
640;18.003.00;6912.00.00;Artigos para serviço de mesa ou de cozinha, de cerâmica;18;PRODUTOS CERÂMICOS ;69120000
641;18.004.00;6912.00.00;Velas para filtros;18;PRODUTOS CERÂMICOS ;69120000
297;10.033.00;7003;Vidro vazado ou laminado, em chapas, folhas ou perfis, mesmo com camada absorvente, refletora ou não, mas sem qualquer outro trabalho;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7003
298;10.034.00;7004;Vidro estirado ou soprado, em folhas, mesmo com camada absorvente,refletora ou não, mas sem qualquer outro trabalho;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7004
299;10.035.00;7005;Vidro flotado e vidro desbastado ou polido em uma ou em ambas as faces,  em  chapas  ou  em  folhas,  mesmo  com  camada  absorvente, refletora ou não, mas sem qualquer outro trabalho;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7005
19;01.015.00;7007.11.00;Vidros de dimensões e formatos que permitam aplicação automotiva;01;AUTOPEÇAS ;70071100
300;10.036.00;7007.19.00;Vidros temperados;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;70071900
20;01.015.00;7007.21.00;Vidros de dimensões e formatos que permitam aplicação automotiva;01;AUTOPEÇAS ;70072100
137;01.110.00;7007.29.00;Moldura com espelho;01;AUTOPEÇAS ;70072900
301;10.037.00;7007.29.00;Vidros laminados;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;70072900
302;10.038.00;7008;Vidros isolantes de paredes múltiplas;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7008
921;27.001.00;7009;Espelhos de vidro, mesmo emoldurados, exceto os de uso automotivo;27;VIDROS ;7009
21;01.016.00;7009.10.00;Espelhos retrovisores;01;AUTOPEÇAS ;70091000
752;20.062.00;7010.20.00;Mamadeiras;20;PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL E COSMÉTICOS ;70102000
922;27.002.00;7013;Objetos de vidro para serviço de mesa ou de cozinha;27;VIDROS ;7013
923;27.003.00;7013.37.00;Outros copos, exceto de vitrocerâmica;27;VIDROS ;70133700
924;27.004.00;7013.42.90;Objetos para serviço de mesa (exceto copos) ou de cozinha, exceto de vitrocerâmica;27;VIDROS ;70134290
22;01.017.00;7014.00.00;Lentes de faróis, lanternas e outros utensílios;01;AUTOPEÇAS ;70140000
303;10.039.00;7016;Blocos, placas, tijolos, ladrilhos, telhas e outros artefatos, de vidro prensado ou moldado, mesmo armado, para uso na construção; cubos, pastilhas e outros artigos semelhantes;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7016
307;10.043.00;7213;Outros vergalhões;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7213
304;10.040.00;7214.20.00;Barras próprias para construções, exceto vergalhões;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;72142000
306;10.042.00;7214.20.00;Vergalhões;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;72142000
309;10.044.00;7217.10.90;Fios  de  ferro  ou  aço  não  ligados,  não  revestidos,  mesmo  polidos; cordas, cabos, tranças (entrançados), lingas e artefatos semelhantes, de ferro ou aço, não isolados para usos elétricos;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;72171090
311;10.045.00;7217.20;Outros fios de ferro ou aço, não ligados, galvanizados;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;721720
312;10.046.00;7307;Acessórios para tubos (inclusive uniões, cotovelos, luvas ou mangas), de ferro fundido, ferro ou aço;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7307
313;10.047.00;7308.30.00;Portas e janelas, e seus caixilhos, alizares e soleiras de ferro fundido, ferro ou aço;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;73083000
314;10.048.00;7308.40.00;Material   para   andaimes,   para armações (cofragens) e para escoramentos, (inclusive armações prontas, para estruturas de concreto armado  ou  argamassa  armada),  eletrocalhas  e  perfilados  de  ferro fundido, ferro ou aço, próprios para construção, exceto treliças de aço;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;73084000
316;10.049.00;7308.40.00;Treliças de aço;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;73084000
315;10.048.00;7308.90;Material   para   andaimes,   para armações (cofragens) e para escoramentos, (inclusive armações prontas, para estruturas de concreto armado  ou  argamassa  armada),  eletrocalhas  e  perfilados  de  ferro fundido, ferro ou aço, próprios para construção, exceto treliças de aço;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;730890
305;10.041.00;7308.90.10;Outras barras próprias para construções, exceto vergalhões;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;73089010
308;10.043.00;7308.90.10;Outros vergalhões;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;73089010
317;10.050.00;7308.90.90;Telhas metálicas;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;73089090
318;10.051.00;7310;Caixas diversas (tais como caixa de correio, de entrada de água, de energia, de instalação) de ferro, ferro fundido ou aço; próprias para a construção;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7310
23;01.018.00;7311.00.00;Cilindro de aço para GNV (gás natural veicular);01;AUTOPEÇAS ;73110000
24;01.019.00;7311.00.00;Recipientes para gases comprimidos ou liquefeitos, de ferro fundido,ferro ou aço, exceto o descrito no item 18.0;01;AUTOPEÇAS ;73110000
310;10.044.00;7312;Fios  de  ferro  ou  aço  não  ligados,  não  revestidos,  mesmo  polidos; cordas, cabos, tranças (entrançados), lingas e artefatos semelhantes, de ferro ou aço, não isolados para usos elétricos;10;MATERIAIS DE CONSTRUÇÃO E CONGÊNERES ;7312
