1| ASTRA                | ASTRA S.A INDUSTRIA E COMERCIO                | CORREIA                                                      |50949528001070| 407.185.445.16  | (11)4527-6688              | O MESMO         | AV.MARGINAL VIA ANHANGUERA S/N KM62           |0|                       | JUNDIAI              |3525904| JUNDIAI              | SP |13211090| ASTRA@ASTRA-SA.COM.BR          |                 |      
20130| RIO 10               | RIO 10 ATACADO DE FERRAGENS                   | SHELBER                                                      |15503320000131|79600881| 21 2672-5150               | 21 2672-5150    | RUA:ARI BARROS,223                            |0|                       | PARQUE BOA VISTA     |3301702| DUQUE DE CAXIAS      | RJ |25085480| SHELBER.RIO10@GMAIL.COM        | BRASIL          |1
20131| CEROCHA              | CEROCHA                                       |                                                              |10353009000130|451116630114| 3253-9400                  | 3253-9400       | RODOVIA ANTONIO VISOTO KM05,0                 |0|                       | S/BAIRRO             |3530300| MIRASSOL             | SP |15130000|                                | BRASIL          |1
20132| FGTS                 | FGTS                                          |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20133| PADARIA              | PADARIA                                       |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20134| PAPELARIA            | PAPELARIA                                     |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20135| DIESEL               | DIESEL                                        |                                                              |0|                 |                            |                 | .                                             |0| .                     | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20136| MERCADO              | MERCADO                                       |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20137| FAIXAS               | FAIXAS                                        |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20138| MADEIREIRA           | MADEIREIRA                                    |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20139| CACHORRO             | CACHORRO                                      |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20140| FILETES              | FILETES                                       |                                                              |0|                 |                            |                 | .                                             |0| .                     | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20141| RODA P              | RODA P                                       |                                                              |0|                 |                            |                 | .                                             |0| .                     | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20142| DIVERSAS             | DIVERSAS                                      |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20143| FARMACIA             | FARMACIA                                      |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20144| CARLOS PESSOAL       | CARLOS PESSOAL                                |                                                              |0|                 |                            |                 | .                                             |0| .                     | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20145| CARLOS RETIRADAS     | CARLOS RETIRADAS                              |                                                              |0|                 |                            |                 | .                                             |0| .                     | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20146| ADIANTAMENTO         | ADIANTAMENTO FUNCIONARIO                      |                                                              |0|                 |                            |                 | .                                             |0| .                     | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20147| MANUTEN€AO BONGO     | MANUTEN€AO BONGO                              |                                                              |0|                 |                            |                 | .                                             |0| .                     | .                    |2500000| .                    | RJ |25000000|                                | BARSIL          |555
20148| MANUTEN€AO/COMPUTADO | MANUTEN€AO COMPUTADOR                         |                                                              |0|                 |                            |                 | .                                             |0| .                     | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |555
20149| COLAFLEX             | C-FLEX INDUSTRIA DE ARGAMASSA LTDA            |                                                              |0|                 | 21 3781-2491               | 21 3781-2491    | RUA RETA DOS QUINHENTOS,591                   |0|                       | PIRANEMA             |3305554| SEROPEDICA           | RJ |23890000|                                | BRASIL          |1
20150| RETIRADA/ELZO        | REIRADA/ELZO                                  |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |5555
20151| CASA MARTINS         | CASA MARTINS                                  |                                                              |0|                 | 2775-5790                  |                 | RUA 15                                        |0|                       | NOVA CAMPINAS        |3301702| DUQUE DE CAXIAS      | RJ |26000000|                                | BRASIL          |1058
20152| GNRE                 | GUIA NACIONAL DE TRIBUTOS ESTADUAIS GNRE      |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2000000|2| RJ |20000000|                                | N               |555
20153| FRETE                | FRETE                                         |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2600000| D/DE CAXIAS          | RJ |26000000|                                | BRASIL          |555
20154| LF VITORIA           | LF VITORIA COMERCIO DE FERRAGENS LTDA-ME      | SANDRA                                                       |9587729000180|79137049| 3706-3626/8661-5223        |                 | RUA NICOLAU TOQUET,S/N§ LT29 QD133            |0|                       | JARDIM CATARINA      |3304904| SAO GONCALO          | RJ |24716403|                                |1|1
20155| WILSON TELHA D/BARRO | WILSON TRANS. E REPRES. DE TELHAS BRANCA LTDA |                                                              |0|                 | 9927-0720                  |                 | .                                             |0|                       | .                    |2000000| SANTA CATARINA       | SC |10000000|                                | BRASIL          |555
20156| CERAMICAS CERAFIM    | CERAMICAS CERAFIM RODRIGUES LTDA-ME           |                                                              |18845011000138|257147012| 048 3655-0108              |                 | RODOVIA BR10,KM360                            |0|                       | MORRO GRANDE         |4800000| MORRO GRANDE         | SC |88717000| COMERCIAL@BRUMAQINFO.COM.BR    | BRASIL          |555
20157| SULPORTAS MADEIRAS   | SULPORTAS MADEIRAS LTDA-ME                    |                                                              |5682516000109|254643515| 047 3352-1616              |                 | RUA TRAUGOTT                                  |1515|                       | CENTRO               |4700000| PRESIDENTE GETULIO   | SC |89150000|                                | BRASIL          |555
20158| SIMPLES              | SIMPLES                                       |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2500000| .                    | RJ |10000000|                                | BRASIL          |555
20159| TORRES E CIA         | TORRE E CIA LTDA                              |                                                              |31751050000134|                 | 027 2121-6720/2121-6707    |                 | .                                             |0|                       | .                    |1000000| .                    | RJ |40000000|                                | BRASIL          |555
20160| CREDEX ESTRATEGIA    | CREDEX ESTRATEGIA FOMENTO MERCANTIL LTDA      |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |2500000| .                    | RJ |10000000|                                | BRASIL          |555
20161| ISERO                | ISERO INDUSTRIA E COMERCIO                    |                                                              |1555163000101|85976842|2225276065|                 | RUA FRANCISCO LUIS FERNANDES                  |614|                       | CONSELHEIRO PAULINO  |3303401| NOVA FRIBURGO        | RJ |28634070|                                |                 |      
20162| FECHADURAS HELA      | FECHADURAS HELA DE FRIBURGO FERRAGENS LTDA    |                                                              |7754075000107|78056746| 22 2521-8720               |                 | RUA DR.FELICIANO BENEDITO DA COSTA            |601| CORREGO DANTAS        | NOVA FRIBURGO        |3303401| NOVA FRIBURGO        | RJ |28630330|                                | BRASIL          |555
20163| CARMELO              | CERAMICA CARMELO FIOR LTDA                    |                                                              |60519364000187|92014215| 19-3556-9600               | 19-3556-9601    | ESTRADA MUNICIPAL CARMELO FIOR KM 4.5         |5|                       | BARRO PRETO          |3550308| SAO PAULO            | SP |13490000|                                | BRASIL          |2
20164| BALDE                | BALDE                                         |                                                              |0|                 |                            |                 | PORTA                                         |0|                       | PARADA ANGELICA      |0|                      | RJ |25272660|                                |                 |      
20165| AFORT                | AFORT INDUSTRIA DE PLASTICOS LTDA             |                                                              |17289826000115|82922268| 27 3205-6700               |                 | RUA 6E QUADRA 14E GALPAO 3                    |0|                       | CIVIT                |3205002| SERRA                | ES |29168065|                                | BRASIL          |1
20166| STAMPLAS             | RODRIGO TEIXEIRA JULIANI-ME                   |                                                              |7889331000154|244690680118| 19 3727-7700               |                 | RUA ALTINO ARANTES 911                        |0|                       | JARDIM DAS BANDEIRAS |3509502| CAMPINAS             | SP |13051110|                                | BRASIL          |11
20167| INCEFRA              | INDUSTRIA CERAMICA FRAGNANI LTDA.             | BARCELOS                                                     |47333539000126|272001742111|1935469300|1935469300| ESTRADA DO BARRO PRETO                        | S N    |                       | BARRO PRETO          |3512407| CORDEIROPOLIS        | SP |13490970| BARCELOS.REPRES@GMAIL.COM      | BRASIL          |1058
20168| LEF PISOS            | LEF PISOS E REVESTIMENTOS LTDA                |                                                              |74423880000145|535190120118|1934297000|                 | R.FAUSTO SANTOMAURO SP127K25 SN CRUZ CAIA     |0|                       | PIRACICABA           |3538709| PIRACICABA           | SP |13412000|                                | BRASIL          |1111
20169| NOVA BONI            | NOVA BONI DISTRIBUIDORA MAT CONST LTDA        |                                                              |11003135000127|78837101|2137976700|37976701| RUA ALICE TIBIRICA                            |330|                       | VILA DA PENHA        |3304557| RIO DE JANEIRO       | RJ |21210110| venda@boni.com.br              | BRASIL          |1058
20170| DIVA                 | LUME CERAMICA LTDA                            |                                                              |4201168000116|417225510116| 19 21136500                |                 | RODOVIA DEP.LAERCIO CORTE                     |0|                       | GRAMINHA             |3550308| SAO PAULO            | SP |13482904|                                | BRASIL          |555
20171| JAE                  | MOVEIS JAE INDUSTRIA E COMERCIO LTDA-JAE      |                                                              |4673193000100|254347886|4733752399|                 | RUA GERMANO MAHNKE,499 I                      |0|                       | JOAO TONZINI         |4204509| CORUPA               | SC |89278000|                                | BRASIL          |555
20172| COR BRILHO TINTAS    | COR BRILHO                                    |                                                              |23122307000183|                 | 993250216/26781219         |                 | TRAVESSA BAMBU LT 23 QD 10                    |0|                       | IMBARIE              |3301702| DUQUE DE CAXIAS      | RJ |25000000|                                | BRASIL          |55
20173| KOLIMAR              | KOLIMAR NENA INDUSTRIA QUIMICA LTDA           |                                                              |0|82408762|2136751500|                 | AV ALMEIDA GARRET 430/460                     |0|                       | FIGUEIRA             |3301702| DUQUE DE CAXIAS      | RJ |25231160|                                | BRASIL          |55
20174| NEGRAO               | FERRAGENS NEGRAO COM LTDA                     |                                                              |76639285002110|79109940|                            |                 | RODOVIA PRESIDENTE DUTRA , KM 305, S/N -GALPÇ |0|                       | RESENDE              |3301702| DUQUE DE CAXIAS      | RJ |27535000|                                | BRASIL          |55
20175| ITATIAIA MOVEIS      | ITATIAIA                                      |                                                              |0|                 |8003133341|                 | AV PADRE ARNALDO JANSEN 1325                  |0|                       | SANTA LUZIA          |3301702| DUQUE DE CAXIAS      | RJ |36500000|                                | BRASIL          |55
20176| SAG RIO COMERCIO E R | SAG RIO COMERCIO E REPRESENTACOES LTDA        |                                                              |3954309000109|78893370|2133968185|                 | RUA ANCORA                                    |89|                       | COCOTA               |3304557| Rio de Janeiro       | RJ |21910340|                                | BRASIL          |1058
20177| VETEX                | JGX IND. E OM. DE PRODUTOS QUIMIOS            |                                                              |12226638000124|                 |262231046|                 | RUA DA IGUALDADE,LC CHACRINHAS                |0|                       | VALE DO ITABORAI     |3301702| DUQUE DE CAXIAS      | RJ |26231046|                                | BRASIL          |55
20178| MIUDEZAS             | MIUDEZAS                                      |                                                              |0|                 |                            |                 | *******************                           |0|                       | *****************    |1111111|1| RJ |25000000|                                | BRASIL          |55
20179| DISTRIBUIDORA DE FAI | GABRIELA FAIXAS                               |                                                              |0|                 |                            |                 | AV.AUT.CLUB 250                               |0|                       | VILAR DOS TELES      |3301702| DUQUE DE CAXIAS      | RJ |25000000|                                | BRASIL          |55
20180| DECORALITA INDUSTRIA | DECORALITA INDUSTRIA E COMERCIO S/A           |                                                              |17222720000102|                 | 31-33291333                |                 | AV. PERIMETRAL,1800I-                         |0|                       | VALE JATOBA II       |3301702| DUQUE DE CAXIAS      | RJ |30668277|                                | BRASIL          |55
20181| CASA E CONSTUR€AO    | C & C CASA E CONSTRU€AO                       |                                                              |63004030006046|                 | 011-40041444               |                 | ROD.WASHINGTON LUIS 2895                      |0|                       | PARQUE DUQUE         |3301702| DUQUE DE CAXIAS      | RJ |25085008|                                | BRASIL          |55
20182| IDEAL                | REQUINTE IDEAL LUSTRE INDUSTRIA E COMERCIO LT | TAIS E CLAUDIA OU JAQUELINE                                  |14042994000113|417183506116| 19 3756-6744               |                 | VIA LUIZ VARGAS                               |100| GLEBA BEATRIZ         | LIMEIRA              |3526902| LIMEIRA              | SP |13486606| CONTATO@IDEALILUMINA€AO.COM.BR | BRASIL          |55
20183| MARMORE BRUNO        | QGM QUINELATO GRANITOS MARMORES LTDA          | MARTA                                                        |455616000157|81743815| 28 3524-1251               |                 | ROD GUMERCINDO MOURA NUNES S/N KM85 , 1 ,     |0|                       | SOTURNO              |3201209| CACHOEIRO ITAPEMIRIM | ES |29321000| qgm.nfe@gmail.com              | BRASIL          | BR   
20184| PAULO SERGIO DIONISI | PAULO SERGIO DIONISIO SANTANA - ME            | PAULO                                                        |16923068000182|9061195871|4434254228|                 | RUA MARTINS AFONSO DE SOUZA                   |1067| TERREO                | PQ INDUSTRIAL I      |4113502| LOANDA               | PR |87900000|                                | BRASIL          |1058
20185| CERAMICA ALMEIDA     | CERAMICA ALMEIDA LTDA -ME                     |                                                              |44676633000190|615001147114| 19 3545-9500               |                 | RODOVIA SP 316, S/N-KM 172 5-N/T              |0|                       | SANTA GERTRUDES      |3546702| SANTA GERTRUDES      | SP |13510000|                                | BRASIL          | BR   
20186| GABTEC               | GABITEC IND E COM DE MOVEIS LTDA              | JUSTINO                                                      |9457864000101|282129290115| 12 3143-5995               |                 | AV GOV JANIO QUADROS 1001 VILA DR JOAO BATIST |0|                       | CRUZEIRO             |3513405| CRUZEIRO             | SP |12720000| gabtec-ind@hotmail.com         | BRASIL          | BR   
20187| TOMDO                | TONDO INDUSTRIA E COMERCIO LTDA               |                                                              |67332155000104|712019357113| 11 4606-8200               |                 | AV DOS IPES 2701                              |0|                       | CHACARA SAO GUIDO    |3556503| VARZEA PAULISTA      | SP |13223500|                                | BRASIL          | BR   
20188| CRAF FERROS          | L.CRAF INDUSTRIA E COMERCIO DE FERRO EIRELI E |                                                              |25421960000145|87202020| 21 24017755                | 21 24017755     | RUA ARTUR RIOS                                |1000| LOJA                  | SENADOR VASCONCELOS  |3304557| RIO DE JANEIRO       | RJ |23013470|                                | BRASIL          | BR   
20189| MATRIZ               | NENA INDUSTRIA QUIMICA LTDA                   | MARCOS                                                       |30876999000106|82408762|2136751500|                 | AV ALMEIDA GARRET                             | 430/46 |460| FIGUEIRA             |3301702| DUQUE DE CAXIAS      | RJ |25231160|                                | BRASIL          |1058
20190| EMBRAMACO            | EMBRAMACO EMPRESA BRASILEIRA DE MATERIAIS P/C |                                                              |56883820000204|92036413| 19 35458550                |                 | AV CONDE GUILHARME PRATES 382 SANTA CATARINA  |0|                       | SANTA GERTUDRES      |3546702| SANTA GERTRUDES      | SP |13510000|                                | BRASIL          | BR   
20191| VALEPLAST            | VALEPLAST IND. E COM. DE PLASTICOS V.P. LTDA  | CELIO                                                        |5914226000111|77627235| 024 3328 0666              |                 | ST. GOVERNADOR CHAGAS FREITAS  5652           |0|                       | COLONIA STO ANTONIO  |3300407| BARRA MANSA          | RJ |25272460|                                | BRASIL          | BR   
20192| NOVI€A               | BETTANIN INDUSTRIAL S/A                       | MARIELEN                                                     |89724447001601|373130486113| 11 21355110                | 51 347739501    | RUA NOVA SAO PAULO 151 GALPAO 10              |0|                       | ITAQUI               |3522505| ITAPEVI              | SP |6696100|                                | BRASIL          | BR   
20193| KARINA PISOS E REVES | KARINA PISOS E REVESTIMENTOS CERAMICOS LTDA.  |                                                              |585121000223|272011650110|1935569999|                 | RODOVIA WASHINGTON LUIZ                       | S/N    | KM 155,5    CX.POSTA  | DIST.INDUSTRIAL      |3512407| CORDEIROPOLIS        | SP |13490000|                                | Brasil          |1058
20194| CERAL                | CERAMICA RAMOS LTDA                           |                                                              |278016000160|272008941113|1935569100|                 | Estrada Municipal Carmelo Fior                |0|                       | Barro Preto          |3512407| Cordeiropolis        | SP |13490970|                                | BRASIL          |1058
20195| CARDAO COMERCIO E IM | CARDAO COMERCIO E IMPORTACAO LTDA.            |                                                              |2039540000104|81183066|2135123590|                 | RUA SIMAO DIAS QD 69 LT 1037                  | S/N    | RUA COITE 80          | CHACARA ARCAMPO      |3301702| DUQUE DE CAXIAS      | RJ |25251000|                                | BRASIL          |1058
20196| TIJOLOS FRANCILEY    | TIJOLOS FRANCILEY                             |                                                              |0|                 |                            |                 | .                                             |0|                       | .                    |3000000| .                    | RJ |20000000|                                | BRASIL          |55
20197| AUREA RICARDO        | AUREA RICARDO GARCIA BITENCOURT ME            |                                                              |0|                 |0|                 | RUA GUSTAVO GARCIA                            |0|                       | MORRO DA CRUZ        |1111111| JAGUARUNA            | SC |88715000|                                | BRASIL          |55
20198| R E P B TRANSP       | R E P B TRANSPORTADORA LTDA                   |                                                              |0|                 |111111111111111|1111111111| RUA GERALDO PINTO                             |393|                       | JD PLANALTO          |1111111| SP                   | SP |13490000|                                | BRASIL          |55
20199| CIA SIDERURGICA      | COMPANHIA SIDERURGICA                         |                                                              |0|                 |111111111111|                 | AV BRIGADEIRO FARIA LIMA                      |3400|                       | ITAIM BIBI           |1111111|1111| SP |45381320|                                | BRASIL          |55
20200| TIM                  | TIM                                           |                                                              |0|                 |                            |                 | FONCECA TELES                                 |18|                       | RJ                   |1111111|1111| RJ |11111111|                                | BRASIL          |55
20201| QUARTZOLIT           | SAINT GOBAIN DO BRASIL PROD E P/CONTR LTDA    |                                                              |0|                 |                            |                 |0|0|111111111111|0|1100000|11111| RJ |11111111|                                | BRASIL          |55
20202| TECNOGRES            | TECNOGRES REVEST. CERAMICOS LTDA              |                                                              |0|                 |                            |                 | RODOVIA BA                                    |93|                       | DIAS DAVILA          |1111111|111| RJ |42850000|                                | BRASIL          |55
20203| A E M ARAUJO E SILVA | A E M ARAUJO E SLVA ESTRUTURAS METALICAS LTDA |                                                              |0|                 |                            |                 | R CASSUA                                      |7|                       | CAPIVARI             |1111111|1111111111| RJ |25231070|                                | BRASIL          |55
20204| FOMENTO              | EAM FACTORING FOMENTO MERCANTIL               |                                                              |0|                 |                            |                 | VISCONDE DE TAUNAY                            |420|                       | CAMPINAS             |1111111|111| SP |11111111|                                | BRASIL          |55
20205| MICHEL               | MICHEL JACUBOVSKI                             |                                                              |0|                 |                            |                 | TUBIACANGA                                    |94|                       | SAO JOAO DE MERTI    |1111111|1| RJ |11111111|                                | BRASIL          |55
20206| LM IND DE TINTAS     | LM TINTAS                                     |                                                              |0|                 |                            |                 | AV PITAGORAS                                  |0|                       | DUQUE DE CAXIAS      |1111111|11| RJ |11111111|                                | BRASIL          |55
20207| RIOITA               | RIOITA COM PECAS LTDA                         |                                                              |0|                 |                            |                 | R CEVADA                                      |77|                       | PENHA                |1111110|111111| RJ |21011080|                                | BRASIL          |55
20208| LOGASA               | ROCA SANITARIOS BRASIL LTDA                   |                                                              |0|                 |                            |                 | AV 14 DE DEZEMBRO                             |2800|                       | JUNDIAI              |1111111|11111111| SP |13206105|                                | BRASIL          |55
20209| CHROMA               | CHROMA                                        |                                                              |0|                 |                            |                 | ESTRADA DONA TEREZA CRISTINA                  |0|                       | DUQUE DE CAXIAS      |1111111|11| RJ |11111111|                                | BRASIL          |55
20210| BRASFER              | BRASFER COMERCIO DE A€O LTDA                  |                                                              |0|                 |                            |                 | RUA ALVARO GON€ALVES                          |116|                       | BARRA DO PIRAI       |1111111|111111111111| RJ |11111111|                                | BRASIL          |55
20211| NACIONAL             | NACIONAL FERRAMENTAS DIAMANTADAS              |                                                              |0|                 |                            |                 | AV 22 DE MAIO                                 |5990|                       | ITABORAI             |1111111|1| RJ |11111100|                                | BRASIL          |55
20212| L.CRAF               | L.CRAF IND E COMERCIO DE FERRO E ACO-EIRELI   |                                                              |0|                 |                            |                 | RUA ARTUR RIOS                                |1000|                       | SENADOR VASCONCELOS  |1111111|11111111111| RJ |11111000|                                | BRASIL          |55
20213| RIO 10               | RIBEIRO ATACADO DE FERRAGENS                  |                                                              |23349620000136|87015505|2131797200|                 | RUA ARI BARROSO                               | 223 PA |                       | PARQUE BOA VISTA I   |3301702| DUQUE DE CAXIAS      | RJ |25085480|                                | BRASIL          |1058
20214| Polimix              | POLIMIX CONCRETO LTDA                         |                                                              |29067113030346|87137082|5521303183|                 | ESTRADA DO PEDREGOSO                          |3412|                       | CAMPO GRANDE         |3304557| RIO DE JANEIRO       | RJ |23078450|                                | BRASIL          |1058
20215| CER. E FILITO SAG. F | CER. E FILITO SAG. FAMILIA LTDA               |                                                              |3580906000110|8540579000000|3333141314|                 | KM 3 DA ESTRADA TAPARUBA A MG474              |2|                       | ZONA RURAL           |3168051| Taparuba             | MG |36953000|                                | BRASIL          |1058
20216| KING OURO            | L.L.E. FERRAGENS LTDA.                        |                                                              |5953543000228|78141077|212127900|                 | Rod RIO MAGE                                  |658| GALPAO III            | VILA MARIA HELENA    |3301702| DUQUE DE CAXIAS      | RJ |25251220|                                | Brasil          |1058
20217| COELHO PRIMAVERA     | COELHO E FILHOS DIST MAT CONTRUCAO LTDA       |                                                              |16442942000160|79706736|2126786953|                 | EST VENANCIO PEREIRA VELOSO                   |0|                       | JD PRIMAVERA         |3301702| DUQUE DE CAXIAS      | RJ |25213010|                                | BRASIL          |1058
20218| COMPANHIA SIDERURGIC | COMPANHIA SIDERURGICA NACIONAL                |                                                              |33042730005416|86810727|2133445827|                 | Rua Santa Vitoria                             |4|                       | Riachao              |3304144| Queimados            | RJ |26330290|                                | Brasil          |1058
20219| TECNOGRES            | TECNOGRES REVESTIMENTOS CERAMICOS LTDA        |                                                              |4390556000192|55247214|7134449500|                 | RODOVIA BA 093                                | S N    | KM 15 A 17            | MUNIC.DIAS D AVILA   |2910057| DIAS DAVILA          | BA |42850000|                                | BRASIL          |1058
20220| COFEOS               | COFEOS FERRAGENS LTDA                         |                                                              |0|                 |2126143711|0| RUA CAPITAO JUVENAL FIGUEIREDO                |1485|                       | SAO GONCALO          |3304904| SAO GONCALO          | RJ |24750565|                                | BRASIL          |55
20221| FARMAT DISTRIBUIDORA |  FARMAT                                       |                                                              |16691059000103|                 |                            |                 | RUA PRINCESA DONA PAULA, GALPAO 5453          |0|                       | PETROPLIS            |3303906| PETROPOLIS           | RJ |11111111|                                | BRASIL          |55
20222| RM DE PINHO MADEIRAS | RM DE PINHO MADEIRAS LTDA                     |                                                              |0|                 | 38256532/981609727         |                 | .                                             |0|                       | .                    |3304557| RIO DE JANEIRO       | RJ |25000000|                                | BRASIL          |55
20223| VITEXX               | VITEXX                                        | MARCIO                                                       |26797271000103|                 | 99325-0216/98843-1265      |                 | RUA DOM PEDRO 2§,N§ 56                        |0|                       | IMBARIE              |3301702| DUQUE DE CAXIAS      | RJ |25000000|                                | BRASIL          |55
20224| CERAMICA N.SENHORA   | CERAMICA NOSSA SENHORA DO CARMO LTDA          |                                                              |28783777000199|82751858| 22 2722-0458               |                 | AV FRANCISCO GOMES DE FREITAS                 |1555|                       | PONTO CARMO          |3301009| CAMPOS DOS GOYTACAZE | RJ |28030002| cercarmo@uol.com.br            | brasil          |55
20225| CAPMED MADEIRAS      | CAPMED MADEIRAS                               | LUCIA                                                        |0|                 | 96479-3521                 |                 | .                                             |0|                       | .                    |2500000| .                    | RJ |25000000|                                | BRASIL          |55
20226| TIGRE                | TIGRE MATERIAS E SOLUCOES P.CONSTRUCAO LTDA   | NETO / KING OURO                                             |8862530001122|92044734| 0800 707 4900              |                 | AV.BRASIL                                     |4233|                       | DISTRITO INDUSTRIAL  |3543907| RIO CLARO            | SP |13505600|                                | BRASIL          |55
20227| RAVEL COMERCIO DIST  | RAVEL COMERCIO DISTRIBUIDORA                  | JAIRO                                                        |0|                 | 21 2757-1021               |                 | AV N.S.DAS GRA€AS                             |1226|                       | SAO JOAO DE MERITI   |3305109| SAO JOAO DE MERITI   | RJ |25510240|                                | BRASIL          |55
20228| NERIO E PAVIONE      | NERIO E PAVIONE MINERAIS METALICOS            |                                                              |17680307000183|3123680360037| 33 3314-2430               |                 | R.ANASTACIO RODRIGUES A,                      |330| CENTRO                | IPANEMA              |3131208| IPANEMA              | MG |36950000|                                | BRASIL          |55
20229| LUKSCOLOR TINTAS     | RAPIDO 900 DE TRANSPORTE RODOVIARIO           |                                                              |0|                 | 11 43443800                |                 | RUA SD JOAO AMERICO SILVA 170                 |0|                       | SAO PAULO            |1000000|1| SP |10000000|                                | BRASIL          |55
20230| GRELHA PVC           | GRELHA PVC                                    |                                                              |0|                 | (21)989498079              |                 | MAGE                                          |0|                       |1|1000000|1| RJ |10000000|                                |0|2023
20231| FIMADE FIBRAS        | FIMADE FIBRAS E MADEIRAS LTDA                 |                                                              |7414578000133|78046783| 2676-9585                  |                 | ESTRADA VENANCIO PEREIRA VELOSO               |615|                       | JARDIM PRIMAVERA     |3302502| MAGE                 | RJ |25213010|                                | BRASIL          |55
20232| JL BUENO INDUSTRIA   | JL BUENO IND E COM DE IMPERMEABILIZANTES LTDA |                                                              |5757183000108|77584528| 21 2626-1403               |                 | ESTRADA BENTO PESTANA                         |966|                       | BALDEADOR            |3303302| NITEROI              | RJ |24140150|                                | BRASIL          |55
20233| BEMI                 | BEMI INDUSTRIA E COMERCIO DE MOVEIS EIRELI    |                                                              |53883138000142|214020669116| 18 3641-6900               |                 | RUA DEVANIR TERENCE                           |101|                       | BIRIGUI              |3506508| BIRIGUI              | SP |16206012|                                | BRASIL          |55
